,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID
652,Polaniec B2,Hard Coal,Steam Turbine,PP,PL,242,0.32,,0,0,0,1980,1980,,2040,50.4381,21.3368,,
653,Polaniec B3,Hard Coal,Steam Turbine,PP,PL,242,0.32,,0,0,0,1980,1980,,2040,50.4381,21.3368,,
654,Polaniec B4,Hard Coal,Steam Turbine,PP,PL,242,0.32,,0,0,0,1981,1981,,2040,50.4381,21.3368,,
655,Polaniec B5,Hard Coal,Steam Turbine,PP,PL,242,0.32,,0,0,0,1982,1982,,2040,50.4381,21.3368,,
656,Polaniec B6,Hard Coal,Steam Turbine,PP,PL,242,0.32,,0,0,0,1982,1982,,2040,50.4381,21.3368,,
657,Polaniec B7,Hard Coal,Steam Turbine,PP,PL,239,0.32,,0,0,0,1983,1983,,2040,50.4381,21.3368,,
658,Opole B1,Hard Coal,Steam Turbine,PP,PL,386,0.36,,0,0,0,1993,1993,,2040,50.7518,17.882,,
659,Opole B2,Hard Coal,Steam Turbine,PP,PL,383,0.36,,0,0,0,1994,1994,,2040,50.7518,17.882,,
660,Opole B3,Hard Coal,Steam Turbine,PP,PL,383,0.36,,0,0,0,1996,1996,,2040,50.7518,17.882,,
661,Opole B4,Hard Coal,Steam Turbine,PP,PL,380,0.36,,0,0,0,1997,1997,,2040,50.7518,17.882,,
662,Opole B5,Hard Coal,Steam Turbine,PP,PL,900,0.4,,0,0,0,2019,2019,,2040,50.7518,17.882,,
663,Opole B6,Hard Coal,Steam Turbine,PP,PL,900,0.4,,0,0,0,2019,2019,,2040,50.7518,17.882,,
664,Rybnik B3,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1973,1973,,2040,50.1333,18.5236,,
665,Rybnik B4,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1974,1974,,2040,50.1333,18.5236,,
666,Rybnik B5,Hard Coal,Steam Turbine,PP,PL,215,0.32,,0,0,0,1978,1978,,2040,50.1333,18.5236,,
667,Rybnik B6,Hard Coal,Steam Turbine,PP,PL,215,0.32,,0,0,0,1978,1978,,2040,50.1333,18.5236,,
668,Rybnik B7,Hard Coal,Steam Turbine,PP,PL,220,0.32,,0,0,0,1978,1978,,2040,50.1333,18.5236,,
669,Rybnik B8,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1978,1978,,2040,50.1333,18.5236,,
670,Siersza B1,Hard Coal,Steam Turbine,PP,PL,153,0.4,,0,0,0,2002,2002,,2040,50.2064,19.463,,
671,Siersza B2,Hard Coal,Steam Turbine,PP,PL,153,0.4,,0,0,0,2002,2002,,2040,50.2064,19.463,,
672,Patnow II,Lignite,Steam Turbine,PP,PL,474,0.4,,0,0,0,2008,2008,,2040,52.3055,18.2317,,
673,Belchatow B10,Lignite,Steam Turbine,PP,PL,370,0.32,,0,0,0,1987,1987,,2040,51.2658,19.3153,,
674,Belchatow B11,Lignite,Steam Turbine,PP,PL,390,0.32,,0,0,0,1988,1988,,2040,51.2658,19.3153,,
675,Belchatow B12,Lignite,Steam Turbine,PP,PL,370,0.32,,0,0,0,1988,1988,,2040,51.2658,19.3153,,
676,Belchatow II B14,Lignite,Steam Turbine,PP,PL,858,0.4,,0,0,0,2011,2011,,2040,51.2658,19.3153,,
677,Belchatow B2,Lignite,Steam Turbine,PP,PL,358,0.32,,0,0,0,1983,1983,,2040,51.2658,19.3153,,
678,Belchatow B3,Lignite,Steam Turbine,PP,PL,380,0.32,,0,0,0,1983,1983,,2040,51.2658,19.3153,,
679,Belchatow B4,Lignite,Steam Turbine,PP,PL,380,0.32,,0,0,0,1984,1984,,2040,51.2658,19.3153,,
680,Belchatow B5,Lignite,Steam Turbine,PP,PL,380,0.32,,0,0,0,1984,1984,,2040,51.2658,19.3153,,
681,Belchatow B6,Lignite,Steam Turbine,PP,PL,394,0.32,,0,0,0,1985,1985,,2040,51.2658,19.3153,,
682,Belchatow B7,Lignite,Steam Turbine,PP,PL,390,0.32,,0,0,0,1985,1985,,2040,51.2658,19.3153,,
683,Belchatow B8,Lignite,Steam Turbine,PP,PL,390,0.32,,0,0,0,1986,1986,,2040,51.2658,19.3153,,
684,Belchatow B9,Lignite,Steam Turbine,PP,PL,370,0.32,,0,0,0,1986,1986,,2040,51.2658,19.3153,,
685,Jaworzno 3 B1,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1977,1977,,2040,50.2078,19.2097,,
686,Jaworzno 3 B2,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1977,1977,,2040,50.2078,19.2097,,
687,Jaworzno 3 B3,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1977,1977,,2040,50.2078,19.2097,,
688,Jaworzno 3 B4,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1977,1977,,2040,50.2078,19.2097,,
689,Jaworzno 3 B5,Hard Coal,Steam Turbine,PP,PL,220,0.32,,0,0,0,1977,1977,,2040,50.2078,19.2097,,
690,Jaworzno 3 B6,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1979,1979,,2040,50.2078,19.2097,,
691,Jaworzno 3 B7,Hard Coal,Steam Turbine,PP,PL,910,0.4,,0,0,0,2020,2020,,2040,50.2078,19.2097,,
692,Katowice B1,Hard Coal,Steam Turbine,PP,PL,135,0.36,,0,0,0,1999,1999,,2040,50.2853,19.0539,,
693,Patnow I B1,Lignite,Steam Turbine,PP,PL,200,0.32,,0,0,0,1967,1967,,2040,52.3055,18.2317,,
694,Patnow I B2,Lignite,Steam Turbine,PP,PL,200,0.32,,0,0,0,1967,1967,,2040,52.3055,18.2317,,
695,Patnow I B5,Lignite,Steam Turbine,PP,PL,200,0.32,,0,0,0,1969,1969,,2040,52.3055,18.2317,,
696,Kozienice B1,Hard Coal,Steam Turbine,PP,PL,215,0.32,,0,0,0,1972,1972,,2040,51.6647,21.4667,,
697,Kozienice B10,Hard Coal,Steam Turbine,PP,PL,560,0.32,,0,0,0,1979,1979,,2040,51.6647,21.4667,,
698,Kozienice B11,Hard Coal,Steam Turbine,PP,PL,1075,0.4,,0,0,0,2017,2017,,2040,51.6647,21.4667,,
699,Kozienice B2,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1973,1973,,2040,51.6647,21.4667,,
700,Kozienice B3,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1973,1973,,2040,51.6647,21.4667,,
701,Kozienice B4,Hard Coal,Steam Turbine,PP,PL,228,0.32,,0,0,0,1973,1973,,2040,51.6647,21.4667,,
702,Kozienice B5,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1973,1973,,2040,51.6647,21.4667,,
703,Kozienice B6,Hard Coal,Steam Turbine,PP,PL,228,0.32,,0,0,0,1974,1974,,2040,51.6647,21.4667,,
704,Kozienice B7,Hard Coal,Steam Turbine,PP,PL,225,0.32,,0,0,0,1974,1974,,2040,51.6647,21.4667,,
705,Kozienice B8,Hard Coal,Steam Turbine,PP,PL,228,0.32,,0,0,0,1975,1975,,2040,51.6647,21.4667,,
706,Kozienice B9,Hard Coal,Steam Turbine,PP,PL,560,0.32,,0,0,0,1978,1978,,2040,51.6647,21.4667,,
707,Isalnita 7,Lignite,Steam Turbine,PP,RO,315,0.32,,0,0,0,1987,1987,,2040,44.3857,23.7172,,
708,Rovinari 3,Lignite,Steam Turbine,PP,RO,330,0.32,,0,0,0,1976,1976,,2040,44.9134,23.1337,,
709,Rovinari 4,Lignite,Steam Turbine,PP,RO,330,0.32,,0,0,0,1976,1976,,2040,44.9134,23.1337,,
710,Rovinari 6,Lignite,Steam Turbine,PP,RO,330,0.32,,0,0,0,1979,1979,,2040,44.9134,23.1337,,
711,Turceni 4,Lignite,Steam Turbine,PP,RO,330,0.32,,0,0,0,1981,1981,,2040,44.6648,23.4096,,
712,Turceni 5,Lignite,Steam Turbine,PP,RO,330,0.32,,0,0,0,1983,1983,,2040,44.6648,23.4096,,
713,Turceni 7,Lignite,Steam Turbine,PP,RO,330,0.32,,0,0,0,1987,1987,,2040,44.6648,23.4096,,
714,Abono GRI,Hard Coal,Steam Turbine,PP,ES,360,0.32,,0,0,0,1974,1974,,2040,43.5527,-5.7235,,
715,Abono GRII,Hard Coal,Steam Turbine,PP,ES,556,0.32,,0,0,0,1985,1985,,2040,43.5527,-5.7235,,
716,Los Barrios 1,Hard Coal,Steam Turbine,PP,ES,589,0.32,,0,0,0,1985,1985,,2040,36.1837,-5.4184,,
717,Soto de Ribera III,Hard Coal,Steam Turbine,PP,ES,350,0.32,,0,0,0,1984,1984,,2040,43.3116,-5.8732,,
718,"Alcudia II 5, GR III",Hard Coal,Steam Turbine,PP,ES,130,0.36,,0,0,0,1997,1997,,2040,39.8106,3.0913,,
719,"Alcudia II 6, GR IV",Hard Coal,Steam Turbine,PP,ES,130,0.36,,0,0,0,1997,1997,,2040,39.8106,3.0913,,
720,As Pontes GR I,Hard Coal,Steam Turbine,PP,ES,369,0.32,,0,0,0,1976,1976,,2040,43.4433,-7.8608,,
721,As Pontes GR II,Hard Coal,Steam Turbine,PP,ES,366,0.32,,0,0,0,1976,1976,,2040,43.4433,-7.8608,,
